"","neigh","size","tot","landuse","net","build_year","out","assessed_value"
"2376",0.2109375,0.00765209429379717,0.0184035732111548,0.228282828282828,0.0184163487839269,49,0.667391437218608,2656000
"2377",0.205729166666667,0.188358290613608,0.357769046674431,0.21010101010101,0.267946645176901,3,0.372478299147783,43379500
"2378",0.703125,0.0347516112053259,0.0020604835097329,0.133333333333333,0.000165542485797485,43,0.329379749754784,886500
"2379",0.2109375,0.00654840253757474,0.031265597604208,0.228282828282828,0.031863735408153,41,0.649269932259578,3145000
"2380",0.2109375,0.00666179027873879,0.0142442120890231,0.228282828282828,0.014254826977643,52,0.650548535855562,2105000
"2381",0.2109375,0.00289884953886508,0.0221789933066281,0.228282828282828,0.0221878123078656,39,0.651491275934108,2018500
"2382",0.2109375,0.0036246843089922,0.0137706848228112,0.402020202020202,0.0127611691873512,40,0.651873596312974,1704000
"2383",0.2109375,0.00832307391346925,0.0356297272738907,0.228282828282828,0.0304060016810721,38,0.651987197695511,3481500
"2384",0.2109375,0.00162706811770083,0.00753804215672473,0.402020202020202,0.00754908289910799,51,0.653871000489256,1033500
"2385",0.2109375,0.0118472874901895,0.0664729897487746,0.21010101010101,0.0664748105831138,36,0.65356095093195,5549500
"2386",0.2109375,0.0015351321113516,0.00741006181450529,0.402020202020202,0.00712107846520577,47,0.654939010705894,994500
"2387",0.2109375,0.00170368145632518,0.0151656705530031,0.402020202020202,0.0113668880806479,48,0.655615587674872,1205500
"2388",0.2109375,0.00436982564045265,0.0103920037882181,0.402020202020202,0.0104026462942204,47,0.657014293376803,1578500
"2389",0.2109375,0.00181094013039927,0.00572072129720875,0.228282828282828,0.00607951099658355,54,0.657019994826271,790000
"2390",0.2109375,0.00251578284574332,0.00950893942690403,0.402020202020202,0.00883289143237456,40,0.65758660035736,1272000
"2391",0.2109375,0.00455431055986009,0.0148329216632325,0.228282828282828,0.0148398888051059,52,0.657761489423272,1804000
"2392",0.2109375,0.00599019775235771,0.0108015408833203,0.228282828282828,0.0108068975890705,37,0.658613070937018,1853500
"2393",0.2109375,0.00355511939752129,0.013373945761931,0.228282828282828,0.0128812146853629,47,0.658944766424131,1673000
"2394",0.2109375,0.00532243589290785,0.0260184035732112,0.228282828282828,0.0260257743827284,18,0.660338482564431,3239000
"2395",0.2109375,0.0023936611839761,0.00825473207315356,0.402020202020202,0.0082616386765913,29,0.660684587056618,1394500
"2396",0.2109375,0.0118839086660519,0.037383057962297,0.228282828282828,0.0373924193008537,42,0.66067078643614,3885500
"2397",0.2109375,0.00851384112664389,0.0257624428887723,0.228282828282828,0.0252424967052438,39,0.661477363314454,3490500
"2398",0.2109375,0.00304610037570109,0.0116334131077467,0.402020202020202,0.0102941062229372,41,0.662416822607943,1375000
